X,Y,lat,lon,PROFUNDIDA,CLASSES
-49.0,2.25,2.250000000000000,-49.000000000000000,0 a -20 m,Faixa
-50.25,2.0,2.000000000000000,-50.250000000000000,0 a -20 m,Faixa
-50,2,2.000000000000000,-50.000000000000000,0 a -20 m,Faixa
-49.75,2.0,2.000000000000000,-49.750000000000000,0 a -20 m,Faixa
-49.5,2.0,2.000000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,2.0,2.000000000000000,-49.250000000000000,0 a -20 m,Faixa
-49,2,2.000000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,2.0,2.000000000000000,-48.750000000000000,0 a -20 m,Faixa
-49.75,1.75,1.750000000000000,-49.750000000000000,0 a -20 m,Faixa
-49.5,1.75,1.750000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,1.75,1.750000000000000,-49.250000000000000,0 a -20 m,Faixa
-49.0,1.75,1.750000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,1.75,1.750000000000000,-48.750000000000000,0 a -20 m,Faixa
-49.75,1.5,1.500000000000000,-49.750000000000000,0 a -20 m,Faixa
-49.5,1.5,1.500000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,1.5,1.500000000000000,-49.250000000000000,0 a -20 m,Faixa
-49.0,1.5,1.500000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,1.5,1.500000000000000,-48.750000000000000,0 a -20 m,Faixa
-49.75,1.25,1.250000000000000,-49.750000000000000,0 a -20 m,Faixa
-49.5,1.25,1.250000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,1.25,1.250000000000000,-49.250000000000000,0 a -20 m,Faixa
-49.0,1.25,1.250000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,1.25,1.250000000000000,-48.750000000000000,0 a -20 m,Faixa
-48.5,1.25,1.250000000000000,-48.500000000000000,0 a -20 m,Faixa
-49.75,1.0,1.000000000000000,-49.750000000000000,0 a -20 m,Faixa
-49.5,1.0,1.000000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,1.0,1.000000000000000,-49.250000000000000,0 a -20 m,Faixa
-49,1,1.000000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,1.0,1.000000000000000,-48.750000000000000,0 a -20 m,Faixa
-48.5,1.0,1.000000000000000,-48.500000000000000,0 a -20 m,Faixa
-50.0,0.75,0.750000000000000,-50.000000000000000,0 a -20 m,Faixa
-49.75,0.75,0.750000000000000,-49.750000000000000,0 a -20 m,Faixa
-49.5,0.75,0.750000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,0.75,0.750000000000000,-49.250000000000000,0 a -20 m,Faixa
-49.0,0.75,0.750000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,0.75,0.750000000000000,-48.750000000000000,0 a -20 m,Faixa
-48.5,0.75,0.750000000000000,-48.500000000000000,0 a -20 m,Faixa
-48.25,0.75,0.750000000000000,-48.250000000000000,0 a -20 m,Faixa
-50.0,0.5,0.500000000000000,-50.000000000000000,0 a -20 m,Faixa
-49.75,0.5,0.500000000000000,-49.750000000000000,0 a -20 m,Faixa
-49.5,0.5,0.500000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,0.5,0.500000000000000,-49.250000000000000,0 a -20 m,Faixa
-49.0,0.5,0.500000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,0.5,0.500000000000000,-48.750000000000000,0 a -20 m,Faixa
-48.5,0.5,0.500000000000000,-48.500000000000000,0 a -20 m,Faixa
-48.25,0.5,0.500000000000000,-48.250000000000000,0 a -20 m,Faixa
-48.0,0.5,0.500000000000000,-48.000000000000000,0 a -20 m,Faixa
-49.5,0.25,0.250000000000000,-49.500000000000000,0 a -20 m,Faixa
-49.25,0.25,0.250000000000000,-49.250000000000000,0 a -20 m,Faixa
-49.0,0.25,0.250000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,0.25,0.250000000000000,-48.750000000000000,0 a -20 m,Faixa
-48.5,0.25,0.250000000000000,-48.500000000000000,0 a -20 m,Faixa
-48.25,0.25,0.250000000000000,-48.250000000000000,0 a -20 m,Faixa
-48.0,0.25,0.250000000000000,-48.000000000000000,0 a -20 m,Faixa
-47.75,0.25,0.250000000000000,-47.750000000000000,0 a -20 m,Faixa
-49.25,0.0,0.000000000000000,-49.250000000000000,0 a -20 m,Faixa
-49,0,0.000000000000000,-49.000000000000000,0 a -20 m,Faixa
-48.75,0.0,0.000000000000000,-48.750000000000000,0 a -20 m,Faixa
-48.5,0.0,0.000000000000000,-48.500000000000000,0 a -20 m,Faixa
-48.25,0.0,0.000000000000000,-48.250000000000000,0 a -20 m,Faixa
-48,0,0.000000000000000,-48.000000000000000,0 a -20 m,Faixa
-47.75,0.0,0.000000000000000,-47.750000000000000,0 a -20 m,Faixa
-48.25,-0.25,-0.250000000000000,-48.250000000000000,0 a -20 m,Faixa
-48.0,-0.25,-0.250000000000000,-48.000000000000000,0 a -20 m,Faixa
-47.0,-0.25,-0.250000000000000,-47.000000000000000,0 a -20 m,Faixa
-48.25,-0.5,-0.500000000000000,-48.250000000000000,0 a -20 m,Faixa
-48.0,-0.5,-0.500000000000000,-48.000000000000000,0 a -20 m,Faixa
-47.75,-0.5,-0.500000000000000,-47.750000000000000,0 a -20 m,Faixa
-47.5,-0.5,-0.500000000000000,-47.500000000000000,0 a -20 m,Faixa
-47.25,-0.5,-0.500000000000000,-47.250000000000000,0 a -20 m,Faixa
-47.0,-0.5,-0.500000000000000,-47.000000000000000,0 a -20 m,Faixa
-46.75,-0.5,-0.500000000000000,-46.750000000000000,0 a -20 m,Faixa
-46.75,-0.75,-0.750000000000000,-46.750000000000000,0 a -20 m,Faixa
-46.5,-0.75,-0.750000000000000,-46.500000000000000,0 a -20 m,Faixa
-46.25,-0.75,-0.750000000000000,-46.250000000000000,0 a -20 m,Faixa
-46.0,-0.75,-0.750000000000000,-46.000000000000000,0 a -20 m,Faixa
-46,-1,-1.000000000000000,-46.000000000000000,0 a -20 m,Faixa
-45.75,-1.0,-1.000000000000000,-45.750000000000000,0 a -20 m,Faixa
-45.5,-1.0,-1.000000000000000,-45.500000000000000,0 a -20 m,Faixa
-45.5,-1.25,-1.250000000000000,-45.500000000000000,0 a -20 m,Faixa
-45.25,-1.25,-1.250000000000000,-45.250000000000000,0 a -20 m,Faixa
-45.0,-1.25,-1.250000000000000,-45.000000000000000,0 a -20 m,Faixa
-44.75,-1.25,-1.250000000000000,-44.750000000000000,0 a -20 m,Faixa
-44.5,-1.25,-1.250000000000000,-44.500000000000000,0 a -20 m,Faixa
-44.25,-1.25,-1.250000000000000,-44.250000000000000,0 a -20 m,Faixa
-45.25,-1.5,-1.500000000000000,-45.250000000000000,0 a -20 m,Faixa
-44.5,-1.5,-1.500000000000000,-44.500000000000000,0 a -20 m,Faixa
-44.25,-1.5,-1.500000000000000,-44.250000000000000,0 a -20 m,Faixa
-44.5,-1.75,-1.750000000000000,-44.500000000000000,0 a -20 m,Faixa
-44.25,-1.75,-1.750000000000000,-44.250000000000000,0 a -20 m,Faixa
-44.25,-2.0,-2.000000000000000,-44.250000000000000,0 a -20 m,Faixa
-44.0,-2.25,-2.250000000000000,-44.000000000000000,0 a -20 m,Faixa
-43.75,-2.25,-2.250000000000000,-43.750000000000000,0 a -20 m,Faixa
-43.5,-2.25,-2.250000000000000,-43.500000000000000,0 a -20 m,Faixa
-43.0,-2.25,-2.250000000000000,-43.000000000000000,0 a -20 m,Faixa
-42.75,-2.25,-2.250000000000000,-42.750000000000000,0 a -20 m,Faixa
-42.75,-2.5,-2.500000000000000,-42.750000000000000,0 a -20 m,Faixa
-42.5,-2.5,-2.500000000000000,-42.500000000000000,0 a -20 m,Faixa
-42.0,-2.5,-2.500000000000000,-42.000000000000000,0 a -20 m,Faixa
-41.5,-2.5,-2.500000000000000,-41.500000000000000,0 a -20 m,Faixa
-40.75,-2.5,-2.500000000000000,-40.750000000000000,0 a -20 m,Faixa
-40.5,-2.5,-2.500000000000000,-40.500000000000000,0 a -20 m,Faixa
-40.25,-2.5,-2.500000000000000,-40.250000000000000,0 a -20 m,Faixa
-42.25,-2.75,-2.750000000000000,-42.250000000000000,0 a -20 m,Faixa
-41.75,-2.75,-2.750000000000000,-41.750000000000000,0 a -20 m,Faixa
-41.5,-2.75,-2.750000000000000,-41.500000000000000,0 a -20 m,Faixa
-41.25,-2.75,-2.750000000000000,-41.250000000000000,0 a -20 m,Faixa
-41.0,-2.75,-2.750000000000000,-41.000000000000000,0 a -20 m,Faixa
-40.75,-2.75,-2.750000000000000,-40.750000000000000,0 a -20 m,Faixa
-40.5,-2.75,-2.750000000000000,-40.500000000000000,0 a -20 m,Faixa
-40.25,-2.75,-2.750000000000000,-40.250000000000000,0 a -20 m,Faixa
-40.0,-2.75,-2.750000000000000,-40.000000000000000,0 a -20 m,Faixa
-39.75,-2.75,-2.750000000000000,-39.750000000000000,0 a -20 m,Faixa
-39.5,-3.0,-3.000000000000000,-39.500000000000000,0 a -20 m,Faixa
-39.0,-3.25,-3.250000000000000,-39.000000000000000,0 a -20 m,Faixa
-38.75,-3.5,-3.500000000000000,-38.750000000000000,0 a -20 m,Faixa
-38.25,-3.75,-3.750000000000000,-38.250000000000000,0 a -20 m,Faixa
-38,-4,-4.000000000000000,-38.000000000000000,0 a -20 m,Faixa
-38.0,-4.25,-4.250000000000000,-38.000000000000000,0 a -20 m,Faixa
-37.75,-4.25,-4.250000000000000,-37.750000000000000,0 a -20 m,Faixa
-37.5,-4.25,-4.250000000000000,-37.500000000000000,0 a -20 m,Faixa
-37.5,-4.5,-4.500000000000000,-37.500000000000000,0 a -20 m,Faixa
-37.25,-4.5,-4.500000000000000,-37.250000000000000,0 a -20 m,Faixa
-37.25,-4.75,-4.750000000000000,-37.250000000000000,0 a -20 m,Faixa
-37.0,-4.75,-4.750000000000000,-37.000000000000000,0 a -20 m,Faixa
-36.75,-4.75,-4.750000000000000,-36.750000000000000,0 a -20 m,Faixa
-36.75,-5.0,-5.000000000000000,-36.750000000000000,0 a -20 m,Faixa
-36.5,-5.0,-5.000000000000000,-36.500000000000000,0 a -20 m,Faixa
-36.25,-5.0,-5.000000000000000,-36.250000000000000,0 a -20 m,Faixa
-36,-5,-5.000000000000000,-36.000000000000000,0 a -20 m,Faixa
-35.75,-5.0,-5.000000000000000,-35.750000000000000,0 a -20 m,Faixa
-35.5,-5.0,-5.000000000000000,-35.500000000000000,0 a -20 m,Faixa
-35.25,-5.25,-5.250000000000000,-35.250000000000000,0 a -20 m,Faixa
-35.25,-5.5,-5.500000000000000,-35.250000000000000,0 a -20 m,Faixa
-35,-6,-6.000000000000000,-35.000000000000000,0 a -20 m,Faixa
-35.0,-6.25,-6.250000000000000,-35.000000000000000,0 a -20 m,Faixa
-34.75,-7.0,-7.000000000000000,-34.750000000000000,0 a -20 m,Faixa
-34.75,-7.25,-7.250000000000000,-34.750000000000000,0 a -20 m,Faixa
-34.75,-7.5,-7.500000000000000,-34.750000000000000,0 a -20 m,Faixa
-34.75,-7.75,-7.750000000000000,-34.750000000000000,0 a -20 m,Faixa
-35.0,-8.5,-8.500000000000000,-35.000000000000000,0 a -20 m,Faixa
-35.5,-9.5,-9.500000000000000,-35.500000000000000,0 a -20 m,Faixa
-36,-10,-10.000000000000000,-36.000000000000000,0 a -20 m,Faixa
-36.75,-10.75,-10.750000000000000,-36.750000000000000,0 a -20 m,Faixa
-37,-11,-11.000000000000000,-37.000000000000000,0 a -20 m,Faixa
-37.5,-11.75,-11.750000000000000,-37.500000000000000,0 a -20 m,Faixa
-37.75,-12.25,-12.250000000000000,-37.750000000000000,0 a -20 m,Faixa
-38.75,-12.75,-12.750000000000000,-38.750000000000000,0 a -20 m,Faixa
-39.0,-14.5,-14.500000000000000,-39.000000000000000,0 a -20 m,Faixa
-39.0,-16.25,-16.250000000000000,-39.000000000000000,0 a -20 m,Faixa
-39.0,-16.5,-16.500000000000000,-39.000000000000000,0 a -20 m,Faixa
-39.0,-16.75,-16.750000000000000,-39.000000000000000,0 a -20 m,Faixa
-39.0,-17.25,-17.250000000000000,-39.000000000000000,0 a -20 m,Faixa
-39.0,-17.5,-17.500000000000000,-39.000000000000000,0 a -20 m,Faixa
-39.0,-17.75,-17.750000000000000,-39.000000000000000,0 a -20 m,Faixa
-38.75,-17.75,-17.750000000000000,-38.750000000000000,0 a -20 m,Faixa
-38.5,-17.75,-17.750000000000000,-38.500000000000000,0 a -20 m,Faixa
-39.25,-18.0,-18.000000000000000,-39.250000000000000,0 a -20 m,Faixa
-39,-18,-18.000000000000000,-39.000000000000000,0 a -20 m,Faixa
-38.75,-18.0,-18.000000000000000,-38.750000000000000,0 a -20 m,Faixa
-39.5,-18.25,-18.250000000000000,-39.500000000000000,0 a -20 m,Faixa
-39.5,-18.5,-18.500000000000000,-39.500000000000000,0 a -20 m,Faixa
-39.5,-18.75,-18.750000000000000,-39.500000000000000,0 a -20 m,Faixa
-40.75,-21.0,-21.000000000000000,-40.750000000000000,0 a -20 m,Faixa
-40.5,-21.0,-21.000000000000000,-40.500000000000000,0 a -20 m,Faixa
-40.75,-21.25,-21.250000000000000,-40.750000000000000,0 a -20 m,Faixa
-41.0,-21.5,-21.500000000000000,-41.000000000000000,0 a -20 m,Faixa
-41.0,-21.75,-21.750000000000000,-41.000000000000000,0 a -20 m,Faixa
-41.5,-22.25,-22.250000000000000,-41.500000000000000,0 a -20 m,Faixa
-41.25,-22.25,-22.250000000000000,-41.250000000000000,0 a -20 m,Faixa
-44,-23,-23.000000000000000,-44.000000000000000,0 a -20 m,Faixa
-43.75,-23.0,-23.000000000000000,-43.750000000000000,0 a -20 m,Faixa
-43.25,-23.0,-23.000000000000000,-43.250000000000000,0 a -20 m,Faixa
-46.75,-24.25,-24.250000000000000,-46.750000000000000,0 a -20 m,Faixa
-47.0,-24.5,-24.500000000000000,-47.000000000000000,0 a -20 m,Faixa
-47.5,-24.75,-24.750000000000000,-47.500000000000000,0 a -20 m,Faixa
-47.25,-24.75,-24.750000000000000,-47.250000000000000,0 a -20 m,Faixa
-47.75,-25.0,-25.000000000000000,-47.750000000000000,0 a -20 m,Faixa
-48.0,-25.25,-25.250000000000000,-48.000000000000000,0 a -20 m,Faixa
-47.75,-25.25,-25.250000000000000,-47.750000000000000,0 a -20 m,Faixa
-48.25,-25.5,-25.500000000000000,-48.250000000000000,0 a -20 m,Faixa
-48.0,-25.5,-25.500000000000000,-48.000000000000000,0 a -20 m,Faixa
-48.25,-25.75,-25.750000000000000,-48.250000000000000,0 a -20 m,Faixa
-48.5,-26.0,-26.000000000000000,-48.500000000000000,0 a -20 m,Faixa
-48.5,-26.25,-26.250000000000000,-48.500000000000000,0 a -20 m,Faixa
-48.5,-27.25,-27.250000000000000,-48.500000000000000,0 a -20 m,Faixa
-50.0,-29.75,-29.750000000000000,-50.000000000000000,0 a -20 m,Faixa
-50.25,-30.5,-30.500000000000000,-50.250000000000000,0 a -20 m,Faixa
-50.5,-30.75,-30.750000000000000,-50.500000000000000,0 a -20 m,Faixa
-51.0,-31.5,-31.500000000000000,-51.000000000000000,0 a -20 m,Faixa
-51.5,-31.75,-31.750000000000000,-51.500000000000000,0 a -20 m,Faixa
-51.75,-32.0,-32.000000000000000,-51.750000000000000,0 a -20 m,Faixa
-51.75,-32.25,-32.250000000000000,-51.750000000000000,0 a -20 m,Faixa
-52.25,-32.5,-32.500000000000000,-52.250000000000000,0 a -20 m,Faixa
-52.25,-32.75,-32.750000000000000,-52.250000000000000,0 a -20 m,Faixa
-52.5,-33.0,-33.000000000000000,-52.500000000000000,0 a -20 m,Faixa
-52.25,-33.0,-33.000000000000000,-52.250000000000000,0 a -20 m,Faixa
-52.5,-33.25,-33.250000000000000,-52.500000000000000,0 a -20 m,Faixa
-53.0,-33.5,-33.500000000000000,-53.000000000000000,0 a -20 m,Faixa
-52.75,-33.5,-33.500000000000000,-52.750000000000000,0 a -20 m,Faixa
-53.0,-33.75,-33.750000000000000,-53.000000000000000,0 a -20 m,Faixa
