,lon,lat
905,-46.75,-25.0
906,-46.75,-24.75
907,-46.75,-24.5
908,-46.75,-24.25
909,-46.75,-0.75
910,-46.75,-0.5
911,-46.75,-0.25
912,-46.75,0.0
913,-46.75,0.25
914,-46.75,0.5
915,-46.75,0.75
916,-46.75,1.0
917,-46.75,1.25
918,-46.75,1.5
919,-46.75,1.75
920,-46.75,2.0
921,-46.75,2.25
922,-46.75,2.5
923,-46.5,-31.25
924,-46.5,-31.0
925,-46.5,-30.75
926,-46.5,-30.5
927,-46.5,-30.25
928,-46.5,-30.0
929,-46.5,-29.75
930,-46.5,-29.5
931,-46.5,-29.25
932,-46.5,-29.0
933,-46.5,-28.75
934,-46.5,-28.5
935,-46.5,-28.25
936,-46.5,-28.0
937,-46.5,-27.75
938,-46.5,-27.5
939,-46.5,-27.25
940,-46.5,-27.0
941,-46.5,-26.75
942,-46.5,-26.5
943,-46.5,-26.25
944,-46.5,-26.0
945,-46.5,-25.75
946,-46.5,-25.5
947,-46.5,-25.25
948,-46.5,-25.0
949,-46.5,-24.75
950,-46.5,-24.5
951,-46.5,-24.25
952,-46.5,-0.75
953,-46.5,-0.5
954,-46.5,-0.25
955,-46.5,0.0
956,-46.5,0.25
957,-46.5,0.5
958,-46.5,0.75
959,-46.5,1.0
960,-46.5,1.25
961,-46.5,1.5
962,-46.5,1.75
963,-46.5,2.0
964,-46.5,2.25
965,-46.5,2.5
966,-46.25,-31.0
967,-46.25,-30.75
968,-46.25,-30.5
969,-46.25,-30.25
970,-46.25,-30.0
971,-46.25,-29.75
972,-46.25,-29.5
973,-46.25,-29.25
974,-46.25,-29.0
975,-46.25,-28.75
976,-46.25,-28.5
977,-46.25,-28.25
978,-46.25,-28.0
979,-46.25,-27.75
980,-46.25,-27.5
981,-46.25,-27.25
982,-46.25,-27.0
983,-46.25,-26.75
984,-46.25,-26.5
985,-46.25,-26.25
986,-46.25,-26.0
987,-46.25,-25.75
988,-46.25,-25.5
989,-46.25,-25.25
990,-46.25,-25.0
991,-46.25,-24.75
992,-46.25,-24.5
993,-46.25,-24.25
994,-46.25,-0.75
995,-46.25,-0.5
996,-46.25,-0.25
997,-46.25,0.0
998,-46.25,0.25
999,-46.25,0.5
1000,-46.25,0.75
1001,-46.25,1.0
1002,-46.25,1.25
1003,-46.25,1.5
1004,-46.25,1.75
1005,-46.25,2.0
1006,-46.25,2.25
1007,-46.25,2.5
1008,-46.0,-30.75
1009,-46.0,-30.5
1010,-46.0,-30.25
1011,-46.0,-30.0
1012,-46.0,-29.75
1013,-46.0,-29.5
1014,-46.0,-29.25
1015,-46.0,-29.0
1016,-46.0,-28.75
1017,-46.0,-28.5
1018,-46.0,-28.25
1019,-46.0,-28.0
1020,-46.0,-27.75
1021,-46.0,-27.5
1022,-46.0,-27.25
1023,-46.0,-27.0
1024,-46.0,-26.75
1025,-46.0,-26.5
1026,-46.0,-26.25
1027,-46.0,-26.0
1028,-46.0,-25.75
1029,-46.0,-25.5
1030,-46.0,-25.25
1031,-46.0,-25.0
1032,-46.0,-24.75
1033,-46.0,-24.5
1034,-46.0,-24.25
1035,-46.0,-24.0
1036,-46.0,-14.75
1037,-46.0,-1.0
1038,-46.0,-0.75
1039,-46.0,-0.5
1040,-46.0,-0.25
1041,-46.0,0.0
1042,-46.0,0.25
1043,-46.0,0.5
1044,-46.0,0.75
1045,-46.0,1.0
1046,-46.0,1.25
1047,-46.0,1.5
1048,-46.0,1.75
1049,-46.0,2.0
1050,-46.0,2.25
1051,-45.75,-30.5
1052,-45.75,-30.25
1053,-45.75,-30.0
1054,-45.75,-29.75
1055,-45.75,-29.5
1056,-45.75,-29.25
1057,-45.75,-29.0
1058,-45.75,-28.75
1059,-45.75,-28.5
1060,-45.75,-28.25
1061,-45.75,-28.0
1062,-45.75,-27.75
1063,-45.75,-27.5
1064,-45.75,-27.25
1065,-45.75,-27.0
1066,-45.75,-26.75
1067,-45.75,-26.5
1068,-45.75,-26.25
1069,-45.75,-26.0
1070,-45.75,-25.75
1071,-45.75,-25.5
1072,-45.75,-25.25
1073,-45.75,-25.0
1074,-45.75,-24.75
1075,-45.75,-24.5
1076,-45.75,-24.25
1077,-45.75,-24.0
1078,-45.75,-10.25
1079,-45.75,-1.0
1080,-45.75,-0.75
1081,-45.75,-0.5
1082,-45.75,-0.25
1083,-45.75,0.0
1084,-45.75,0.25
1085,-45.75,0.5
1086,-45.75,0.75
1087,-45.75,1.0
1088,-45.75,1.25
1089,-45.75,1.5
1090,-45.75,1.75
1091,-45.75,2.0
1092,-45.75,2.25
1093,-45.5,-30.25
1094,-45.5,-30.0
1095,-45.5,-29.75
1096,-45.5,-29.5
1097,-45.5,-29.25
1098,-45.5,-29.0
1099,-45.5,-28.75
1100,-45.5,-28.5
1101,-45.5,-28.25
1102,-45.5,-28.0
1103,-45.5,-27.75
1104,-45.5,-27.5
1105,-45.5,-27.25
1106,-45.5,-27.0
1107,-45.5,-26.75
1108,-45.5,-26.5
1109,-45.5,-26.25
1110,-45.5,-26.0
1111,-45.5,-25.75
1112,-45.5,-25.5
1113,-45.5,-25.25
1114,-45.5,-25.0
1115,-45.5,-24.75
1116,-45.5,-24.5
1117,-45.5,-24.25
1118,-45.5,-24.0
1119,-45.5,-23.75
1120,-45.5,-1.25
1121,-45.5,-1.0
1122,-45.5,-0.75
1123,-45.5,-0.5
1124,-45.5,-0.25
1125,-45.5,0.0
1126,-45.5,0.25
1127,-45.5,0.5
1128,-45.5,0.75
1129,-45.5,1.0
1130,-45.5,1.25
1131,-45.5,1.5
1132,-45.5,1.75
1133,-45.5,2.0
1134,-45.5,2.25
1135,-45.25,-29.75
1136,-45.25,-29.5
1137,-45.25,-29.25
1138,-45.25,-29.0
1139,-45.25,-28.75
1140,-45.25,-28.5
1141,-45.25,-28.25
1142,-45.25,-28.0
1143,-45.25,-27.75
1144,-45.25,-27.5
1145,-45.25,-27.25
1146,-45.25,-27.0
1147,-45.25,-26.75
1148,-45.25,-26.5
1149,-45.25,-26.25
1150,-45.25,-26.0
1151,-45.25,-25.75
1152,-45.25,-25.5
1153,-45.25,-25.25
1154,-45.25,-25.0
1155,-45.25,-24.75
1156,-45.25,-24.5
1157,-45.25,-24.25
1158,-45.25,-24.0
1159,-45.25,-1.5
1160,-45.25,-1.25
1161,-45.25,-1.0
1162,-45.25,-0.75
1163,-45.25,-0.5
1164,-45.25,-0.25
1165,-45.25,0.0
1166,-45.25,0.25
1167,-45.25,0.5
